JURISDICTION_CODE,NAME,YEAR,RESIDENTIAL,OPENSPACE,COMMERCIAL,INDUSTRIAL,PERSONALPROP,TOTAL,RO,CIP
314,Watertown,2005,"38,174,193",0,"12,564,023","4,387,775","1,759,852","56,885,843",67.11,32.89
314,Watertown,2006,"40,620,826",0,"12,709,809","4,418,163","1,836,439","59,585,237",68.17,31.83
314,Watertown,2007,"42,058,624",0,"13,681,649","4,811,187","1,672,666","62,224,126",67.59,32.41
314,Watertown,2008,"43,344,788",0,"14,910,892","4,864,692","1,915,343","65,035,715",66.65,33.35
315,Wayland,2003,"33,528,304",0,"876,734","531,622","217,246","35,153,906",95.38,4.62
315,Wayland,2004,"35,339,251",0,"901,186","560,365","254,549","37,055,351",95.37,4.63
315,Wayland,2005,"36,433,104",0,"972,097","372,415","267,409","38,045,025",95.76,4.24
315,Wayland,2006,"40,388,072",0,"1,146,314","342,729","258,103","42,135,218",95.85,4.15
315,Wayland,2007,"44,100,339",0,"1,298,236","391,913","290,572","46,081,060",95.70,4.30
315,Wayland,2008,"45,553,663",0,"1,464,012","435,244","327,731","47,780,650",95.34,4.66
316,Webster,2003,"9,166,023",0,"2,268,864","435,954","484,524","12,355,365",74.19,25.81
316,Webster,2004,"8,957,038",0,"2,307,463","413,256","470,450","12,148,207",73.73,26.27
316,Webster,2005,"10,072,970",0,"2,198,985","363,908","395,969","13,031,832",77.30,22.70
316,Webster,2006,"11,544,008",0,"2,413,923","386,625","365,887","14,710,443",78.47,21.53
316,Webster,2007,"12,158,023",0,"2,438,398","365,684","358,688","15,320,793",79.36,20.64
316,Webster,2008,"12,151,861",0,"2,517,527","350,192","349,710","15,369,290",79.07,20.93
317,Wellesley,2003,"52,021,145",0,"5,857,606","43,012","455,136","58,376,899",89.11,10.89
317,Wellesley,2004,"57,243,964",0,"5,896,393","46,464","531,781","63,718,602",89.84,10.16
317,Wellesley,2005,"59,417,627",0,"6,332,382","49,526","526,764","66,326,299",89.58,10.42
317,Wellesley,2006,"64,422,675",0,"6,784,120","54,113","522,733","71,783,641",89.75,10.25
317,Wellesley,2007,"70,487,247",0,"8,154,918","62,507","610,224","79,314,896",88.87,11.13
317,Wellesley,2008,"74,076,605",0,"9,427,704","68,235","659,895","84,232,439",87.94,12.06
318,Wellfleet,2003,"7,930,666",0,"395,662",693,"230,533","8,557,554",92.67,7.33
318,Wellfleet,2004,"8,387,631",0,"355,705","2,360","200,009","8,945,705",93.76,6.24
318,Wellfleet,2005,"9,290,407",0,"374,325","3,087","215,529","9,883,348",94,6
318,Wellfleet,2006,"9,927,013",0,"376,322","3,356","214,636","10,521,327",94.35,5.65
318,Wellfleet,2007,"10,787,819",0,"383,268","4,658","92,190","11,267,935",95.74,4.26
318,Wellfleet,2008,"11,097,022",0,"408,521","4,683","107,306","11,617,532",95.52,4.48
319,Wendell,2003,"878,670",0,"47,009","5,928","63,859","995,466",88.27,11.73
319,Wendell,2004,"878,173",0,"46,116","5,803","66,861","996,953",88.09,11.91
319,Wendell,2005,"937,362",0,"50,708","6,421","63,784","1,058,275",88.57,11.43
319,Wendell,2006,"1,078,754",0,"109,024","10,151","52,427","1,250,356",86.28,13.72
319,Wendell,2007,"1,181,218",0,"115,787","10,964","53,964","1,361,933",86.73,13.27
319,Wendell,2008,"1,220,480",0,"112,203","11,345","57,746","1,401,774",87.07,12.93
320,Wenham,2003,"7,258,840","5,076","251,746","8,364","60,404","7,584,430",95.77,4.23
320,Wenham,2004,"7,678,921","5,334","262,015","8,789","68,068","8,023,127",95.78,4.22
320,Wenham,2005,"8,515,214","11,485","269,162","9,031","69,185","8,874,077",96.09,3.91
320,Wenham,2006,"8,792,939","11,893","280,790","8,103","68,083","9,161,808",96.10,3.90
320,Wenham,2007,"9,218,840","15,530","289,867","8,443","66,911","9,599,591",96.20,3.80
320,Wenham,2008,"10,348,151","12,242","320,712","9,348","77,815","10,768,268",96.21,3.79
321,West Boylston,2003,"7,230,980",0,"822,647","634,248","241,681","8,929,556",80.98,19.02
321,West Boylston,2004,"7,746,575",0,"810,053","606,413","251,939","9,414,980",82.28,17.72
321,West Boylston,2005,"8,285,088",0,"763,433","570,841","213,574","9,832,936",84.26,15.74
321,West Boylston,2006,"8,886,594",0,"744,690","524,358","189,491","10,345,133",85.90,14.10
321,West Boylston,2007,"9,464,500",0,"795,938","572,268","206,738","11,039,444",85.73,14.27
321,West Boylston,2008,"9,874,277",0,"878,081","685,803","236,004","11,674,165",84.58,15.42
322,West Bridgewater,2003,"7,071,162",0,"2,152,546","1,843,280","437,212","11,504,200",61.47,38.53
322,West Bridgewater,2004,"7,179,982",0,"2,286,212","1,964,972","499,257","11,930,423",60.18,39.82
322,West Bridgewater,2005,"7,760,386",0,"2,221,443","2,139,356","449,394","12,570,579",61.73,38.27
322,West Bridgewater,2006,"8,085,671",0,"2,330,754","2,380,812","514,182","13,311,419",60.74,39.26
322,West Bridgewater,2007,"8,624,781",0,"2,513,784","2,293,307","606,817","14,038,689",61.44,38.56
322,West Bridgewater,2008,"9,048,591",0,"2,999,275","2,458,177","583,900","15,089,943",59.96,40.04
323,West Brookfield,2003,"2,819,021",0,"159,154","66,169","77,253","3,121,597",90.31,9.69
323,West Brookfield,2004,"3,059,042",0,"179,195","71,958","86,140","3,396,335",90.07,9.93
323,West Brookfield,2005,"3,378,521",0,"152,554","71,894","63,384","3,666,353",92.15,7.85
323,West Brookfield,2006,"3,609,796",0,"148,337","69,779","56,425","3,884,337",92.93,7.07
323,West Brookfield,2007,"3,810,232",0,"154,736","71,777","47,666","4,084,411",93.29,6.71
323,West Brookfield,2008,"3,788,718",0,"148,578","63,651","49,130","4,050,077",93.55,6.45
324,West Newbury,2003,"6,386,233","1,371","100,647","21,032","84,230","6,593,513",96.88,3.12
324,West Newbury,2004,"6,961,139",0,"55,574","19,415","65,620","7,101,748",98.02,1.98
324,West Newbury,2005,"7,635,837",0,"58,500","20,854","66,384","7,781,575",98.13,1.87
324,West Newbury,2006,"7,896,710",0,"59,234","21,210","65,129","8,042,283",98.19,1.81
324,West Newbury,2007,"8,672,539",0,"66,183","22,906","80,004","8,841,632",98.09,1.91
324,West Newbury,2008,"9,042,713",0,"67,848","23,740","85,271","9,219,572",98.08,1.92
325,West Springfield,2003,"19,748,854",0,"10,721,318","3,084,557","1,901,569","35,456,298",55.70,44.30
325,West Springfield,2004,"20,507,085",0,"11,587,474","4,291,167","2,131,929","38,517,655",53.24,46.76
325,West Springfield,2005,"22,652,704",0,"12,461,807","4,366,087","1,980,181","41,460,779",54.64,45.36
325,West Springfield,2006,"24,375,507",0,"13,833,171","4,646,876","2,131,246","44,986,800",54.18,45.82
325,West Springfield,2007,"26,010,975",0,"15,019,496","4,761,161","2,231,735","48,023,367",54.16,45.84
325,West Springfield,2008,"27,701,764",0,"15,327,957","4,654,641","2,399,467","50,083,829",55.31,44.69
326,West Stockbridge,2003,"2,495,902",0,"152,688","21,398","82,561","2,752,549",90.68,9.32
326,West Stockbridge,2004,"2,852,488",0,"170,491","17,566","95,486","3,136,031",90.96,9.04
326,West Stockbridge,2005,"3,161,954",0,"183,090","26,440","105,094","3,476,578",90.95,9.05
326,West Stockbridge,2006,"3,315,381",0,"132,310","21,389","84,017","3,553,097",93.31,6.69
326,West Stockbridge,2007,"3,336,775",0,"128,316","18,681","80,746","3,564,518",93.61,6.39
326,West Stockbridge,2008,"3,478,700",0,"129,192","18,893","92,468","3,719,253",93.53,6.47
327,West Tisbury,2003,"7,833,129",0,"203,670","12,845","103,010","8,152,654",96.08,3.92
327,West Tisbury,2004,"8,547,448",0,"222,659","14,344","125,174","8,909,625",95.93,4.07
327,West Tisbury,2005,"9,609,343",0,"238,122","14,732","97,257","9,959,454",96.48,3.52
327,West Tisbury,2006,"10,276,711",0,"256,716","16,441","106,800","10,656,668",96.43,3.57
327,West Tisbury,2007,"10,457,397",0,"262,652","18,816","101,780","10,840,645",96.46,3.54
327,West Tisbury,2008,"10,753,521",0,"245,515","17,770","111,176","11,127,982",96.63,3.37
328,Westborough,2003,"23,338,840",0,"6,755,835","6,211,066","2,204,002","38,509,743",60.61,39.39
328,Westborough,2004,"25,865,877",0,"6,786,309","6,149,463","3,508,592","42,310,241",61.13,38.87
328,Westborough,2005,"28,377,680",0,"7,002,849","6,361,259","4,852,111","46,593,899",60.90,39.10
328,Westborough,2006,"30,116,450",0,"7,023,430","6,367,657","5,081,870","48,589,407",61.98,38.02
328,Westborough,2007,"30,233,439",0,"7,417,501","6,779,269","6,377,175","50,807,384",59.51,40.49
328,Westborough,2008,"32,708,305",0,"8,470,847","7,483,817","4,874,574","53,537,543",61.09,38.91
329,Westfield,2003,"27,062,805",0,"8,837,089","2,404,958","1,321,188","39,626,040",68.30,31.70
329,Westfield,2004,"29,420,822",0,"8,236,744","2,364,457","1,207,861","41,229,884",71.36,28.64
329,Westfield,2005,"30,562,961",0,"9,037,072","2,529,500","1,277,433","43,406,966",70.41,29.59
329,Westfield,2006,"32,337,369",0,"8,925,849","2,816,316","1,490,111","45,569,645",70.96,29.04
329,Westfield,2007,"34,828,578",0,"8,695,608","2,863,737","1,377,713","47,765,636",72.92,27.08
329,Westfield,2008,"36,547,913",0,"8,920,795","2,932,746","1,658,362","50,059,816",73.01,26.99
330,Westford,2003,"35,699,412",0,"3,060,396","3,320,593","641,887","42,722,288",83.56,16.44
330,Westford,2004,"38,374,550",0,"2,697,241","3,206,463","640,624","44,918,878",85.43,14.57
330,Westford,2005,"40,825,441",0,"2,708,063","3,120,565","826,211","47,480,280",85.98,14.02
330,Westford,2006,"42,760,940",0,"2,692,259","2,803,790","760,352","49,017,341",87.24,12.76
330,Westford,2007,"44,341,929",0,"2,885,385","3,044,637","745,294","51,017,245",86.92,13.08
330,Westford,2008,"45,287,906",0,"3,034,462","3,206,151","828,880","52,357,399",86.50,13.50
331,Westhampton,2003,"1,977,602",0,"51,390","8,941","49,461","2,087,394",94.74,5.26
331,Westhampton,2004,"2,285,056",0,"47,272","8,671","61,943","2,402,942",95.09,4.91
331,Westhampton,2005,"2,488,139",0,"51,208","16,083","46,434","2,601,864",95.63,4.37
331,Westhampton,2006,"2,641,013",0,"48,431","13,754","34,444","2,737,642",96.47,3.53
331,Westhampton,2007,"2,842,762",0,"62,013","15,766","35,158","2,955,699",96.18,3.82
331,Westhampton,2008,"2,935,002",0,"64,630","16,569","36,586","3,052,787",96.14,3.86
332,Westminster,2003,"7,122,933",0,"518,524","875,288","408,297","8,925,042",79.81,20.19
332,Westminster,2004,"7,184,209",0,"556,104","631,040","792,510","9,163,863",78.40,21.60
332,Westminster,2005,"8,431,035",0,"619,233","692,975","629,900","10,373,143",81.28,18.72
332,Westminster,2006,"9,230,960",0,"634,829","706,001","418,894","10,990,684",83.99,16.01
332,Westminster,2007,"9,978,353",0,"754,499","740,652","334,260","11,807,764",84.51,15.49
332,Westminster,2008,"10,336,301",0,"683,043","495,046","380,614","11,895,004",86.90,13.10
333,Weston,2003,"38,310,575",0,"967,560","72,591","222,658","39,573,384",96.81,3.19
333,Weston,2004,"40,133,706",0,"1,165,792","70,921","250,917","41,621,336",96.43,3.57
333,Weston,2005,"42,257,742",0,"1,181,504","70,470","248,676","43,758,392",96.57,3.43
333,Weston,2006,"46,688,765",0,"1,276,358","74,131","273,369","48,312,623",96.64,3.36
333,Weston,2007,"49,740,886",0,"1,340,931","76,517","283,999","51,442,333",96.69,3.31
333,Weston,2008,"52,495,470",0,"1,524,856","89,978","330,249","54,440,553",96.43,3.57
334,Westport,2003,"13,180,582",0,"1,093,029","47,344","218,874","14,539,829",90.65,9.35
334,Westport,2004,"13,776,200",0,"1,110,896","51,072","233,792","15,171,960",90.80,9.20
334,Westport,2005,"14,490,303",0,"1,145,170","41,910","193,253","15,870,636",91.30,8.70
334,Westport,2006,"15,128,153",0,"1,249,598","44,860","176,680","16,599,291",91.14,8.86
334,Westport,2007,"15,833,434",0,"1,271,036","44,733","177,695","17,326,898",91.38,8.62
334,Westport,2008,"16,641,644",0,"1,363,248","46,864","211,269","18,263,025",91.12,8.88
335,Westwood,2003,"28,300,946",0,"4,515,918","3,884,654","587,111","37,288,629",75.90,24.10
335,Westwood,2004,"32,210,219",0,"5,161,207","4,439,673","1,301,284","43,112,383",74.71,25.29
335,Westwood,2005,"33,242,873",0,"5,398,750","3,676,183","774,541","43,092,347",77.14,22.86
335,Westwood,2006,"32,513,554",0,"5,097,518","3,631,785","954,163","42,197,020",77.05,22.95
335,Westwood,2007,"33,772,830",0,"5,384,499","3,780,735","1,029,383","43,967,447",76.81,23.19
335,Westwood,2008,"37,283,573",0,"5,911,978","4,198,510","1,125,876","48,519,937",76.84,23.16
336,Weymouth,2003,"44,369,317",0,"6,749,028","4,551,781","1,721,147","57,391,273",77.31,22.69
336,Weymouth,2004,"46,303,167",0,"7,425,621","4,727,431","1,888,031","60,344,250",76.73,23.27
336,Weymouth,2005,"48,230,999",0,"8,040,702","4,746,086","1,784,631","62,802,418",76.80,23.20
336,Weymouth,2006,"50,233,187",0,"8,139,357","4,941,645","1,818,756","65,132,945",77.12,22.88
336,Weymouth,2007,"52,174,089",0,"8,373,180","5,151,000","1,828,365","67,526,634",77.26,22.74
336,Weymouth,2008,"54,360,381",0,"9,099,229","4,959,347","1,862,791","70,281,748",77.35,22.65
337,Whately,2003,"1,899,699",0,"243,222","232,396","77,010","2,452,327",77.47,22.53
337,Whately,2004,"2,002,969",0,"234,230","241,854","91,403","2,570,456",77.92,22.08
337,Whately,2005,"2,214,003",0,"226,731","222,686","77,191","2,740,611",80.79,19.21
337,Whately,2006,"2,343,761",0,"227,058","211,778","70,893","2,853,490",82.14,17.86
337,Whately,2007,"2,484,615",0,"241,147","232,183","71,377","3,029,322",82.02,17.98
337,Whately,2008,"2,589,512",0,"268,641","269,278","69,514","3,196,945",81,19
338,Whitman,2003,"13,463,112",0,"1,006,570","269,289","299,440","15,038,411",89.52,10.48
338,Whitman,2004,"14,117,569",0,"1,141,185","294,736","300,183","15,853,673",89.05,10.95
338,Whitman,2005,"13,689,262",0,"936,291","233,480","198,257","15,057,290",90.91,9.09
338,Whitman,2006,"14,845,053",0,"914,268","218,884","189,833","16,168,038",91.82,8.18
338,Whitman,2007,"14,713,703",0,"869,712","207,276","195,190","15,985,881",92.04,7.96
338,Whitman,2008,"15,306,094",0,"957,671","251,954","204,134","16,719,853",91.54,8.46
339,Wilbraham,2003,"16,902,713",0,"1,345,008","353,577","408,906","19,010,204",88.91,11.09
339,Wilbraham,2004,"19,085,933",0,"1,271,891","360,244","386,974","21,105,042",90.43,9.57
339,Wilbraham,2005,"20,113,877",0,"1,404,614","438,487","401,764","22,358,742",89.96,10.04
339,Wilbraham,2006,"21,206,547",0,"1,409,467","416,325","395,665","23,428,004",90.52,9.48
339,Wilbraham,2007,"22,276,951",0,"1,470,774","396,445","345,161","24,489,331",90.97,9.03
339,Wilbraham,2008,"23,166,320",0,"1,565,083","401,749","384,776","25,517,928",90.78,9.22
340,Williamsburg,2003,"2,587,398",0,"228,096","17,982","54,308","2,887,784",89.60,10.40
340,Williamsburg,2004,"3,108,511",0,"239,989","22,628","51,329","3,422,457",90.83,9.17
340,Williamsburg,2005,"3,273,504",0,"251,322","23,587","56,021","3,604,434",90.82,9.18
340,Williamsburg,2006,"3,346,338",0,"244,360","23,897","42,212","3,656,807",91.51,8.49
340,Williamsburg,2007,"3,673,842",0,"250,206","25,403","39,512","3,988,963",92.10,7.90
340,Williamsburg,2008,"3,847,282",0,"261,958","26,422","46,128","4,181,790",92,8
341,Williamstown,2003,"7,974,903",0,"1,014,158","161,911","176,215","9,327,187",85.50,14.50
341,Williamstown,2004,"8,732,327",0,"1,098,749","174,021","220,342","10,225,439",85.40,14.60
341,Williamstown,2005,"9,131,687",0,"1,060,241","167,019","212,448","10,571,395",86.38,13.62
341,Williamstown,2006,"9,695,608",0,"1,130,179","161,531","177,046","11,164,364",86.84,13.16
341,Williamstown,2007,"10,313,793",0,"1,098,383","152,914","177,200","11,742,290",87.83,12.17
341,Williamstown,2008,"10,758,285",0,"1,129,478","156,910","189,792","12,234,465",87.93,12.07
342,Wilmington,2003,"21,177,638",0,"3,736,829","13,983,565","1,851,899","40,749,931",51.97,48.03
342,Wilmington,2004,"22,085,229",0,"2,946,855","15,588,706","1,594,337","42,215,127",52.32,47.68
342,Wilmington,2005,"24,266,995",0,"2,906,968","15,079,741","1,344,341","43,598,045",55.66,44.34
342,Wilmington,2006,"26,274,512",0,"2,998,432","14,800,202","1,469,489","45,542,635",57.69,42.31
342,Wilmington,2007,"27,878,416",0,"3,006,181","15,367,786","1,193,812","47,446,195",58.76,41.24
342,Wilmington,2008,"29,563,072",0,"3,090,356","15,609,429","1,387,666","49,650,523",59.54,40.46
343,Winchendon,2003,"5,697,562",0,"392,465","143,254","145,636","6,378,917",89.32,10.68
343,Winchendon,2004,"5,997,835",0,"384,032","142,173","145,029","6,669,069",89.94,10.06
343,Winchendon,2005,"6,360,305",0,"367,180","136,889","115,707","6,980,081",91.12,8.88
343,Winchendon,2006,"7,482,500",0,"390,295","143,689","127,669","8,144,153",91.88,8.12
343,Winchendon,2007,"7,979,189",0,"399,666","142,446","118,527","8,639,828",92.35,7.65
343,Winchendon,2008,"8,278,185",0,"410,195","145,555","126,625","8,960,560",92.38,7.62
344,Winchester,2003,"44,431,175",0,"1,768,063","275,565","353,574","46,828,377",94.88,5.12
344,Winchester,2004,"46,140,293",0,"1,808,107","278,123","389,178","48,615,701",94.91,5.09
344,Winchester,2005,"48,009,949",0,"1,831,514","224,639","351,663","50,417,765",95.22,4.78
344,Winchester,2006,"50,238,631",0,"1,880,551","222,803","366,188","52,708,173",95.31,4.69
344,Winchester,2007,"52,067,746",0,"1,950,612","225,633","373,347","54,617,338",95.33,4.67
344,Winchester,2008,"54,620,224",0,"2,151,666","253,574","404,032","57,429,496",95.11,4.89
345,Windsor,2003,"873,761","2,429","15,601","12,850","21,825","926,466",94.57,5.43
345,Windsor,2004,"901,993","1,214","14,142","13,154","22,940","953,443",94.73,5.27
345,Windsor,2005,"987,720","1,255","13,772","14,105","31,152","1,048,004",94.37,5.63
345,Windsor,2006,"1,098,819",70,"15,028","15,165","25,292","1,154,374",95.19,4.81
345,Windsor,2007,"1,150,284",70,"15,394","15,440","24,039","1,205,227",95.45,4.55
345,Windsor,2008,"1,126,325",58,"13,275","13,500","20,001","1,173,159",96.01,3.99
346,Winthrop,2003,"15,132,312","2,765","784,913","29,882","148,222","16,098,094",94.02,5.98
346,Winthrop,2004,"15,485,734","1,705","805,410","30,494","166,339","16,489,682",93.92,6.08
346,Winthrop,2005,"15,919,451","1,763","803,533","32,066","171,521","16,928,334",94.05,5.95
346,Winthrop,2006,"16,681,294",581,"843,659","32,305","163,479","17,721,318",94.13,5.87
346,Winthrop,2007,"17,549,909",593,"807,869","30,656","157,857","18,546,884",94.63,5.37
346,Winthrop,2008,"18,153,421",625,"856,846","32,235","177,851","19,220,978",94.45,5.55
347,Woburn,2003,"25,053,767",0,"15,466,202","13,773,264","3,668,666","57,961,899",43.22,56.78
347,Woburn,2004,"30,280,301",0,"15,480,818","14,213,020","5,008,898","64,983,037",46.60,53.40
347,Woburn,2005,"34,167,895",0,"14,941,501","15,726,400","3,731,551","68,567,347",49.83,50.17
347,Woburn,2006,"35,006,161",0,"14,522,317","15,383,444","3,726,653","68,638,575",51,49
347,Woburn,2007,"38,175,072",0,"14,904,665","15,834,405","3,432,627","72,346,769",52.77,47.23
347,Woburn,2008,"38,891,100",0,"16,450,641","16,822,798","3,466,450","75,630,989",51.42,48.58
348,Worcester,2003,"95,539,234",0,"32,566,810","10,884,761","10,279,283","149,270,088",64,36
348,Worcester,2004,"103,785,033",0,"32,439,179","10,368,389","9,953,796","156,546,397",66.30,33.70
348,Worcester,2005,"112,015,677",0,"32,859,702","9,917,238","8,591,513","163,384,130",68.56,31.44
348,Worcester,2006,"118,348,640",0,"35,238,511","10,812,080","8,137,095","172,536,326",68.59,31.41
348,Worcester,2007,"124,780,535",0,"37,516,578","10,950,292","8,518,582","181,765,987",68.65,31.35
348,Worcester,2008,"131,204,080",0,"38,565,493","11,618,201","9,137,012","190,524,786",68.86,31.14
349,Worthington,2003,"1,543,795",0,"55,269","5,441","43,419","1,647,924",93.68,6.32
349,Worthington,2004,"1,601,563",0,"55,941","5,519","47,550","1,710,573",93.63,6.37
